osm_type,osm_id,event_date,event_kind,lat,lon,county_fips,state
way,891031651,2022-02-24,creation,34.075922,-84.264316,13121,GA
way,1012918195,2022-02-24,creation,34.061007,-84.274013,13121,GA
way,328702750,2022-03-01,tag_change,45.547612,-122.891935,41067,OR
way,545704217,2022-03-01,creation,34.070704,-84.675907,13067,GA
way,278560778,2022-03-04,creation,33.657032,-84.415203,13121,GA
way,325096144,2022-03-04,geometry_change,45.550182,-122.931812,41067,OR
way,536784688,2022-03-04,creation,33.765144,-84.383736,13121,GA
way,734323663,2022-03-04,tag_change,45.567989,-122.916859,41067,OR
way,325096144,2022-03-05,geometry_change,45.550182,-122.931812,41067,OR
way,460050155,2022-03-07,geometry_change,39.021014,-77.451513,51107,VA
way,471691760,2022-03-08,tag_change,45.558285,-122.917092,41067,OR
way,714941629,2022-03-09,geometry_change,41.121787,-96.143741,31153,NE
way,293211687,2022-03-12,tag_change,47.493411,-122.288858,53033,WA
way,578412815,2022-03-15,tag_change,34.830228,-106.779896,35061,NM
way,1034230196,2022-03-15,tag_change,28.294077,-81.834848,12105,FL
way,343593591,2022-03-16,tag_change,41.905355,-88.219514,17043,IL
way,693385812,2022-03-21,tag_change,38.943154,-77.524369,51107,VA
way,460053028,2022-03-23,geometry_change,39.026575,-77.451065,51107,VA
way,596690174,2022-03-23,geometry_change,39.027109,-77.452829,51107,VA
way,713410334,2022-03-23,geometry_change,33.744228,-84.581216,13097,GA
way,460070145,2022-03-25,tag_change,45.852235,-119.629888,41049,OR
way,460070147,2022-03-25,tag_change,45.850881,-119.630524,41049,OR
way,697415323,2022-03-25,tag_change,45.853786,-119.630036,41049,OR
way,697417726,2022-03-25,tag_change,45.846655,-119.603709,41049,OR
way,914616810,2022-03-25,tag_change,45.846655,-119.605645,41049,OR
way,1027471509,2022-03-25,tag_change,45.846668,-119.607039,41049,OR
way,1027471510,2022-03-25,tag_change,45.846688,-119.608936,41049,OR
way,438078069,2022-03-29,tag_change,41.664241,-93.514728,19153,IA
way,438078070,2022-03-29,tag_change,41.665531,-93.508175,19153,IA
way,556564909,2022-03-29,tag_change,41.667071,-93.506466,19153,IA
way,788027103,2022-03-29,tag_change,41.667755,-93.516299,19153,IA
way,830881731,2022-03-29,tag_change,41.516741,-93.702542,19153,IA
way,830881732,2022-03-29,tag_change,41.515843,-93.702513,19153,IA
way,830881733,2022-03-29,tag_change,41.515818,-93.706301,19153,IA
way,830881734,2022-03-29,tag_change,41.516712,-93.706351,19153,IA
way,830881742,2022-03-29,tag_change,41.518502,-93.706331,19153,IA
way,830881743,2022-03-29,tag_change,41.517607,-93.706312,19153,IA
way,830881744,2022-03-29,tag_change,41.517641,-93.702493,19153,IA
way,830881745,2022-03-29,tag_change,41.518538,-93.702525,19153,IA
way,830885773,2022-03-29,tag_change,41.497871,-93.787039,19181,IA
way,830885774,2022-03-29,tag_change,41.498913,-93.787075,19181,IA
way,830931210,2022-03-29,tag_change,41.671173,-93.516628,19153,IA
way,191655977,2022-03-30,tag_change,41.221486,-95.863822,19155,IA
way,697021949,2022-03-30,geometry_change,38.815816,-77.652695,51153,VA
node,8712918739,2022-04-03,tag_change,45.423592,-73.913817,,
way,328703598,2022-04-08,geometry_change,45.549821,-122.890851,41067,OR
node,4879481820,2022-04-12,creation,33.771568,-84.366859,13121,GA
way,536784688,2022-04-12,tag_change,33.765144,-84.383736,13121,GA
node,9664758614,2022-04-14,creation,43.423052,-80.472772,,
node,9664758614,2022-04-14,tag_change,43.423052,-80.472772,,
node,9669340912,2022-04-16,creation,39.287626,-76.606423,24510,MD
node,9669405859,2022-04-16,creation,39.291758,-76.620374,24510,MD
node,9669639033,2022-04-16,creation,38.920854,-77.211571,51059,VA
way,151179323,2022-04-16,creation,33.494336,-112.070786,04013,AZ
way,234722029,2022-04-16,tag_change,39.016471,-77.459004,51107,VA
way,298127059,2022-04-16,tag_change,39.015560,-77.460326,51107,VA
way,298127420,2022-04-16,tag_change,39.015026,-77.459063,51107,VA
way,1052182309,2022-04-16,creation,33.493460,-112.070650,04013,AZ
way,1054387470,2022-04-24,creation,33.600761,-83.700342,13217,GA
way,438078070,2022-04-26,geometry_change,41.665531,-93.508175,19153,IA
way,578412815,2022-04-26,geometry_change,34.830228,-106.779896,35061,NM
way,284044002,2022-05-01,creation,33.925511,-84.481616,13067,GA
way,914616809,2022-05-04,geometry_change,45.837540,-119.693129,41049,OR
way,1057230915,2022-05-04,creation,45.836645,-119.688097,41049,OR
way,1057230916,2022-05-04,creation,45.836241,-119.692835,41049,OR
way,460070144,2022-05-05,tag_change,45.841003,-119.652769,41049,OR
way,460070145,2022-05-05,tag_change,45.852235,-119.629888,41049,OR
way,460070147,2022-05-05,tag_change,45.850881,-119.630524,41049,OR
way,592171280,2022-05-05,tag_change,45.840443,-119.654979,41049,OR
way,633034071,2022-05-05,tag_change,45.841414,-119.657933,41049,OR
way,697415321,2022-05-05,tag_change,45.841174,-119.655449,41049,OR
way,697415323,2022-05-05,tag_change,45.853786,-119.630036,41049,OR
way,697417726,2022-05-05,tag_change,45.846655,-119.603709,41049,OR
way,1027471509,2022-05-05,tag_change,45.846668,-119.607039,41049,OR
node,9721703993,2022-05-06,creation,43.009378,-87.961062,55079,WI
node,9664758614,2022-05-08,tag_change,43.423052,-80.472772,,
node,9736262934,2022-05-13,creation,42.990201,-78.812384,36029,NY
node,9190480200,2022-05-17,tag_change,30.178137,-95.486046,48339,TX
way,48242814,2022-05-17,tag_change,39.021646,-77.432876,51107,VA
way,48242816,2022-05-17,tag_change,39.021569,-77.434794,51107,VA
way,298127361,2022-05-17,tag_change,39.016186,-77.461601,51107,VA
way,298242260,2022-05-17,tag_change,39.021948,-77.460287,51107,VA
way,299927846,2022-05-17,tag_change,38.993787,-77.450510,51107,VA
way,299929061,2022-05-17,tag_change,38.988723,-77.447671,51107,VA
way,300163083,2022-05-17,tag_change,39.022765,-77.454869,51107,VA
way,460050155,2022-05-17,tag_change,39.021014,-77.451513,51107,VA
way,460053028,2022-05-17,tag_change,39.026575,-77.451065,51107,VA
way,460056019,2022-05-17,tag_change,38.991414,-77.436507,51107,VA
way,460056020,2022-05-17,tag_change,38.990568,-77.437062,51107,VA
way,460056023,2022-05-17,tag_change,38.990699,-77.448825,51107,VA
way,460056024,2022-05-17,tag_change,38.991693,-77.448579,51107,VA
way,463571875,2022-05-17,tag_change,39.026367,-77.449512,51107,VA
way,463571876,2022-05-17,tag_change,39.026359,-77.450869,51107,VA
way,465062052,2022-05-17,tag_change,38.991814,-77.441168,51107,VA
way,465062053,2022-05-17,tag_change,38.990964,-77.441870,51107,VA
way,556599693,2022-05-17,tag_change,39.027908,-77.457503,51107,VA
way,556599694,2022-05-17,tag_change,39.029570,-77.459683,51107,VA
way,556599695,2022-05-17,tag_change,39.028774,-77.458246,51107,VA
way,596690174,2022-05-17,tag_change,39.027109,-77.452829,51107,VA
way,596690175,2022-05-17,tag_change,39.023007,-77.449758,51107,VA
way,610977485,2022-05-17,tag_change,39.025010,-77.457639,51107,VA
way,649319778,2022-05-17,tag_change,39.017532,-77.465643,51107,VA
way,649365764,2022-05-17,tag_change,39.015475,-77.467331,51107,VA
way,701923204,2022-05-17,tag_change,39.012707,-77.465536,51107,VA
way,701924667,2022-05-17,tag_change,38.988603,-77.411652,51107,VA
way,701924668,2022-05-17,tag_change,38.987847,-77.411119,51107,VA
way,701924669,2022-05-17,tag_change,38.986943,-77.410475,51107,VA
way,701929066,2022-05-17,tag_change,38.981643,-77.427422,51107,VA
way,701930920,2022-05-17,tag_change,39.020225,-77.433886,51107,VA
way,701930921,2022-05-17,tag_change,39.019169,-77.434030,51107,VA
way,706726088,2022-05-17,tag_change,39.051585,-77.539391,51107,VA
way,710070925,2022-05-17,tag_change,39.052641,-77.539577,51107,VA
way,744491691,2022-05-17,tag_change,38.982552,-77.424626,51107,VA
way,793888408,2022-05-17,tag_change,39.022500,-77.450256,51107,VA
way,817338831,2022-05-17,tag_change,38.981455,-77.417550,51107,VA
way,817338832,2022-05-17,tag_change,38.982388,-77.416786,51107,VA
way,954433119,2022-05-17,tag_change,38.979868,-77.425480,51107,VA
way,515596349,2022-05-18,creation,45.497247,-73.563377,,
way,515596349,2022-05-18,geometry_change,45.497247,-73.563377,,
way,515596349,2022-05-18,tag_change,45.497247,-73.563377,,
way,300969614,2022-05-19,tag_change,39.003336,-77.487094,51107,VA
way,300969615,2022-05-19,tag_change,39.002752,-77.485449,51107,VA
way,300969616,2022-05-19,tag_change,39.002021,-77.483345,51107,VA
way,300969617,2022-05-19,tag_change,39.002755,-77.481954,51107,VA
way,300969619,2022-05-19,tag_change,39.004292,-77.484355,51107,VA
way,460056017,2022-05-19,tag_change,38.915813,-77.491987,51107,VA
way,460175672,2022-05-19,tag_change,39.005052,-77.485612,51107,VA
way,544596573,2022-05-19,tag_change,38.916885,-77.493251,51107,VA
way,597970806,2022-05-19,tag_change,39.001552,-77.479344,51107,VA
way,597970809,2022-05-19,tag_change,39.000511,-77.480596,51107,VA
way,597970811,2022-05-19,tag_change,39.000010,-77.478070,51107,VA
way,597970813,2022-05-19,tag_change,39.001110,-77.477184,51107,VA
way,701923200,2022-05-19,tag_change,38.999515,-77.450171,51107,VA
way,701923203,2022-05-19,tag_change,39.007718,-77.467623,51107,VA
way,701931819,2022-05-19,tag_change,38.916990,-77.494409,51107,VA
way,897226569,2022-05-19,tag_change,38.949330,-77.559464,51107,VA
way,45776978,2022-05-23,tag_change,38.790500,-77.541111,51153,VA
way,45776979,2022-05-23,tag_change,38.790350,-77.540006,51153,VA
way,45776988,2022-05-23,tag_change,38.791204,-77.538277,51153,VA
way,451413811,2022-05-23,tag_change,37.333638,-121.887975,06085,CA
way,460059465,2022-05-23,tag_change,38.789932,-77.548217,51153,VA
way,460060340,2022-05-23,tag_change,38.792226,-77.548450,51153,VA
way,460060341,2022-05-23,tag_change,38.791069,-77.548372,51153,VA
way,435518280,2022-05-24,geometry_change,25.782379,-80.193075,12086,FL
way,490997243,2022-05-24,tag_change,38.777980,-77.559099,51153,VA
way,490997244,2022-05-24,tag_change,38.777437,-77.557891,51153,VA
way,931369845,2022-05-25,tag_change,39.293559,-76.551738,24510,MD
way,258343744,2022-05-27,tag_change,38.899652,-77.453440,51059,VA
way,258343749,2022-05-27,tag_change,38.897859,-77.454075,51059,VA
way,460169266,2022-05-27,tag_change,39.014628,-77.478373,51107,VA
way,649365751,2022-05-27,geometry_change,39.017182,-77.470376,51107,VA
way,708916484,2022-05-27,geometry_change,39.015417,-77.478273,51107,VA
way,793888427,2022-05-27,geometry_change,39.014498,-77.479988,51107,VA
way,793888429,2022-05-27,geometry_change,39.018296,-77.472614,51107,VA
way,793888430,2022-05-27,geometry_change,39.019869,-77.472595,51107,VA
way,220518160,2022-05-28,tag_change,33.344648,-111.899227,04013,AZ
way,231769629,2022-05-30,tag_change,45.632441,-121.202298,41065,OR
way,231769631,2022-05-30,tag_change,45.631539,-121.199414,41065,OR
way,328702750,2022-05-30,tag_change,45.547617,-122.891958,41067,OR
way,593103300,2022-05-30,tag_change,45.631986,-121.200953,41065,OR
way,706760922,2022-05-30,tag_change,45.638011,-121.202616,41065,OR
way,734323663,2022-05-30,geometry_change,45.567993,-122.916853,41067,OR
way,734323663,2022-05-30,tag_change,45.567989,-122.916859,41067,OR
way,914616809,2022-05-30,tag_change,45.837540,-119.693129,41049,OR
node,8767284091,2022-06-10,tag_change,41.707078,-72.589864,09110,CT
node,9808044830,2022-06-10,creation,35.088629,-106.652646,35001,NM
node,9808044840,2022-06-10,creation,35.084449,-106.648985,35001,NM
way,610827834,2022-06-13,deletion,33.064447,-80.046085,45015,SC
way,610827835,2022-06-13,deletion,33.064161,-80.043634,45015,SC
way,610827836,2022-06-13,deletion,33.064272,-80.041453,45015,SC
way,610827837,2022-06-13,deletion,33.062060,-80.045044,45015,SC
way,610827838,2022-06-13,deletion,33.062047,-80.038360,45015,SC
way,610827839,2022-06-13,deletion,33.062105,-80.041222,45015,SC
way,626226408,2022-06-13,creation,33.063780,-80.042158,45015,SC
way,697021949,2022-06-13,geometry_change,38.815816,-77.652696,51153,VA
way,844351347,2022-06-13,deletion,33.062193,-80.039726,45015,SC
way,279410762,2022-06-18,tag_change,40.760765,-74.025758,34017,NJ
way,279410766,2022-06-18,tag_change,40.761831,-74.025025,34017,NJ
way,460167186,2022-06-20,tag_change,47.407164,-120.187490,53017,WA
way,460167187,2022-06-20,tag_change,47.408714,-120.189294,53017,WA
way,460167190,2022-06-20,geometry_change,47.407588,-120.191731,53017,WA
way,515596349,2022-06-20,tag_change,45.497247,-73.563377,,
way,813688319,2022-06-20,creation,47.407272,-120.213944,53017,WA
way,813688320,2022-06-20,creation,47.407417,-120.214134,53017,WA
way,813688320,2022-06-20,tag_change,47.407458,-120.214155,53017,WA
way,814061068,2022-06-20,creation,47.392149,-120.217462,53017,WA
way,814061069,2022-06-20,creation,47.391794,-120.217877,53017,WA
way,814061070,2022-06-20,creation,47.391757,-120.217514,53017,WA
way,814061071,2022-06-20,creation,47.391759,-120.216901,53017,WA
way,1071757864,2022-06-20,creation,47.391925,-120.217367,53017,WA
way,1071757864,2022-06-20,tag_change,47.391921,-120.217373,53017,WA
way,1071772119,2022-06-20,creation,47.416158,-120.208011,53017,WA
way,1071774674,2022-06-20,creation,47.407586,-120.191601,53017,WA
way,1071774674,2022-06-20,tag_change,47.407586,-120.191601,53017,WA
way,1073720209,2022-06-27,creation,41.177274,-95.806380,19155,IA
way,1073720210,2022-06-27,creation,41.177456,-95.803215,19155,IA
way,1073720211,2022-06-27,creation,41.177483,-95.800967,19155,IA
way,1073720212,2022-06-27,creation,41.175540,-95.806763,19155,IA
way,1073720213,2022-06-27,creation,41.175540,-95.805652,19155,IA
way,1073720214,2022-06-27,creation,41.175543,-95.804493,19155,IA
way,1073720215,2022-06-27,creation,41.175544,-95.803389,19155,IA
way,1073720216,2022-06-27,creation,41.175547,-95.802224,19155,IA
way,1073720217,2022-06-27,creation,41.175545,-95.801119,19155,IA
way,1073720218,2022-06-27,creation,41.175554,-95.799948,19155,IA
way,1073720219,2022-06-27,creation,41.172635,-95.804024,19155,IA
way,1073720220,2022-06-27,creation,41.172640,-95.802521,19155,IA
way,1073720221,2022-06-27,creation,41.172611,-95.801148,19155,IA
node,9861806597,2022-07-02,creation,39.100748,-94.581251,29095,MO
node,9861806598,2022-07-02,creation,39.101182,-94.578821,29095,MO
way,195165330,2022-07-02,creation,39.290601,-94.675865,29165,MO
way,195165354,2022-07-02,creation,39.295658,-94.673472,29165,MO
way,195165374,2022-07-02,creation,39.295492,-94.678025,29165,MO
way,195169261,2022-07-02,creation,39.302406,-94.684792,29165,MO
way,288909509,2022-07-02,creation,39.290128,-94.685051,29165,MO
way,438077632,2022-07-02,creation,41.540616,-93.824949,19049,IA
way,502927599,2022-07-02,creation,38.925170,-94.770290,20091,KS
way,598261190,2022-07-02,creation,38.940135,-94.867692,20091,KS
way,598263496,2022-07-02,creation,38.935650,-94.864487,20091,KS
way,871745265,2022-07-02,creation,41.540709,-93.827895,19049,IA
way,944024849,2022-07-02,creation,41.558083,-93.527662,19153,IA
way,944024851,2022-07-02,creation,41.558131,-93.528157,19153,IA
way,1024384322,2022-07-02,creation,38.926806,-94.768373,20091,KS
way,1075278060,2022-07-02,creation,41.496830,-93.786996,19181,IA
way,1075278061,2022-07-02,creation,41.539814,-93.826314,19049,IA
way,1075278062,2022-07-02,creation,41.539670,-93.828665,19049,IA
way,358455179,2022-07-03,geometry_change,37.361687,-121.943911,06085,CA
node,8897151054,2022-07-10,tag_change,37.334118,-121.891646,06085,CA
way,424945852,2022-07-20,tag_change,33.915649,-118.384630,06037,CA
way,860433344,2022-07-21,geometry_change,45.555200,-122.939888,41067,OR
way,1006315992,2022-07-23,geometry_change,45.530178,-73.606866,,
way,989325195,2022-07-24,creation,32.972155,-97.156611,48439,TX
way,1081973944,2022-07-28,creation,29.449156,-98.653145,48029,TX
way,627266016,2022-07-30,creation,49.143207,-102.994495,,
node,9861806597,2022-07-31,deletion,39.100748,-94.581251,29095,MO
node,9922928085,2022-07-31,creation,39.100907,-94.581145,29095,MO
way,1081973944,2022-07-31,tag_change,29.449156,-98.653145,48029,TX
way,300974499,2022-08-02,tag_change,33.347019,-111.604056,04013,AZ
way,1083841125,2022-08-04,creation,38.786172,-104.788536,08041,CO
way,223928497,2022-08-07,geometry_change,47.614355,-122.338864,53033,WA
way,1087123851,2022-08-18,creation,26.077867,-98.362012,,
way,844359206,2022-08-20,tag_change,36.056339,-115.008537,32003,NV
way,844359207,2022-08-20,tag_change,36.058733,-115.008788,32003,NV
way,234722029,2022-08-22,geometry_change,39.016471,-77.459006,51107,VA
way,298126010,2022-08-22,geometry_change,39.017902,-77.462549,51107,VA
way,298127361,2022-08-22,geometry_change,39.016204,-77.461578,51107,VA
way,298127420,2022-08-22,geometry_change,39.015023,-77.459058,51107,VA
way,300162674,2022-08-22,geometry_change,39.020113,-77.463071,51107,VA
way,300970761,2022-08-22,geometry_change,39.015602,-77.483271,51107,VA
way,696978351,2022-08-22,geometry_change,39.012027,-77.471560,51107,VA
way,793622740,2022-08-22,geometry_change,39.013620,-77.470578,51107,VA
way,796933516,2022-08-22,creation,39.011810,-77.454561,51107,VA
way,1088241977,2022-08-22,creation,39.010411,-77.475189,51107,VA
way,649365764,2022-08-23,geometry_change,39.015466,-77.467319,51107,VA
way,480762078,2022-08-24,creation,45.318731,-122.765874,41005,OR
way,192307107,2022-08-26,tag_change,37.788992,-122.390137,06075,CA
way,460085343,2022-08-26,tag_change,37.788731,-122.390469,06075,CA
way,578443547,2022-08-27,tag_change,41.923006,-87.918241,17031,IL
node,9982583563,2022-08-28,creation,36.677959,-78.374586,51117,VA
node,7852403847,2022-08-29,geometry_change,49.264798,-123.103763,,
way,1007825570,2022-08-30,geometry_change,33.777505,-84.419552,13121,GA
node,7557854384,2022-09-01,tag_change,33.380477,-111.752753,04013,AZ
node,7557868585,2022-09-01,tag_change,33.380597,-111.752827,04013,AZ
way,269847438,2022-09-03,creation,33.777681,-84.421100,13121,GA
way,270497414,2022-09-03,creation,33.755455,-84.391560,13121,GA
way,270497414,2022-09-03,tag_change,33.755455,-84.391560,13121,GA
way,715098032,2022-09-03,creation,35.250450,-81.395009,37045,NC
way,1007825570,2022-09-03,tag_change,33.777505,-84.419552,13121,GA
way,718465287,2022-09-08,creation,44.070816,-92.522121,27109,MN
node,10014176940,2022-09-10,creation,18.417455,-66.108841,72061,PR
way,79818564,2022-09-11,creation,38.948303,-77.371794,51059,VA
way,1054387470,2022-09-16,tag_change,33.600761,-83.700342,13217,GA
relation,9474864,2022-09-18,creation,35.894738,-81.546515,37027,NC
relation,14593270,2022-09-18,creation,35.588771,-81.261809,37035,NC
way,186515922,2022-09-18,deletion,35.898326,-81.547464,37027,NC
way,844372538,2022-09-18,deletion,35.892547,-81.546917,37027,NC
way,428021796,2022-09-19,tag_change,34.047333,-118.257461,06037,CA
way,460053028,2022-09-22,geometry_change,39.026575,-77.451065,51107,VA
way,729192992,2022-09-26,tag_change,45.558767,-122.927830,41067,OR
way,909742340,2022-09-26,creation,45.558781,-122.929875,41067,OR
way,830885773,2022-09-29,tag_change,41.497871,-93.787039,19181,IA
way,830885774,2022-09-29,tag_change,41.498913,-93.787075,19181,IA
way,1075278060,2022-09-29,tag_change,41.496830,-93.786996,19181,IA
way,909742340,2022-10-03,geometry_change,45.558825,-122.929813,41067,OR
way,671838900,2022-10-14,creation,29.658141,-95.443327,48201,TX
way,671838900,2022-10-14,geometry_change,29.658146,-95.443328,48201,TX
way,671838900,2022-10-14,tag_change,29.658146,-95.443328,48201,TX
way,104082694,2022-10-19,tag_change,41.587999,-93.631009,19153,IA
way,256728809,2022-10-20,creation,41.261419,-95.936495,31055,NE
way,1106454555,2022-10-23,creation,38.979557,-77.417490,51107,VA
way,714450634,2022-10-24,creation,32.992026,-96.930422,48121,TX
way,714450634,2022-10-26,deletion,32.992026,-96.930422,48121,TX
way,42323063,2022-10-31,creation,38.629262,-90.197187,29510,MO
way,231664575,2022-10-31,tag_change,47.618985,-122.336462,53033,WA
way,334264478,2022-10-31,creation,39.959809,-75.160832,42101,PA
way,465032380,2022-10-31,creation,32.837967,-96.878393,48113,TX
way,752001022,2022-10-31,creation,44.047407,-121.328550,41017,OR
way,838817943,2022-10-31,creation,35.180053,-80.926357,37119,NC
way,871694597,2022-10-31,creation,42.745441,-73.759200,36001,NY
way,909742340,2022-10-31,geometry_change,45.558829,-122.929821,41067,OR
node,8376933943,2022-11-01,deletion,45.879301,-72.546424,,
way,168129695,2022-11-01,creation,40.451369,-80.190118,42003,PA
way,709060288,2022-11-01,tag_change,46.795633,-71.306600,,
way,817699711,2022-11-01,creation,45.879522,-72.545734,,
way,883809862,2022-11-01,creation,35.315698,-81.824747,37161,NC
node,10151456045,2022-11-02,creation,45.879305,-72.546429,,
way,610845529,2022-11-02,creation,39.213452,-76.682845,24003,MD
way,817699711,2022-11-02,deletion,45.879522,-72.545734,,
way,832622369,2022-11-02,creation,43.074838,-78.944802,36063,NY
way,966520234,2022-11-02,deletion,40.905497,-74.230083,34031,NJ
way,1109643936,2022-11-02,creation,43.082056,-79.030723,36063,NY
way,1109881281,2022-11-03,creation,40.121879,-75.420877,42091,PA
way,336387583,2022-11-04,creation,39.275384,-76.625527,24510,MD
way,363017375,2022-11-04,creation,39.052822,-76.925908,24033,MD
way,211832626,2022-11-05,creation,42.685709,-71.208599,25009,MA
way,256728809,2022-11-08,geometry_change,41.261419,-95.936495,31055,NE
way,515596349,2022-11-11,geometry_change,45.497247,-73.563377,,
way,104082694,2022-11-12,geometry_change,41.587999,-93.631009,19153,IA
node,10181341183,2022-11-13,creation,48.009567,-120.094209,53007,WA
node,10181341183,2022-11-13,deletion,48.009567,-120.094209,53007,WA
way,408012357,2022-11-15,creation,34.736541,-86.673099,01089,AL
way,1114969101,2022-11-17,creation,45.553862,-122.948731,41067,OR
way,460053028,2022-11-19,geometry_change,39.026575,-77.451065,51107,VA
way,460053030,2022-11-19,creation,39.028870,-77.458662,51107,VA
way,463571875,2022-11-19,tag_change,39.026367,-77.449512,51107,VA
way,463571876,2022-11-19,tag_change,39.026359,-77.450869,51107,VA
way,596690174,2022-11-19,tag_change,39.027109,-77.452829,51107,VA
node,8165754026,2022-11-30,tag_change,43.043941,-87.953979,55079,WI
way,460067225,2022-11-30,geometry_change,40.059902,-83.134259,39049,OH
way,975484797,2022-11-30,geometry_change,40.058309,-83.134091,39049,OH
way,549418041,2022-12-04,creation,33.171796,-96.725505,48085,TX
way,844359206,2022-12-04,geometry_change,36.056288,-115.008577,32003,NV
way,844359207,2022-12-04,geometry_change,36.058802,-115.008797,32003,NV
way,209786637,2022-12-16,geometry_change,41.842186,-87.669008,17031,IL
relation,13691306,2022-12-17,deletion,37.402577,-121.892409,06085,CA
way,553223628,2022-12-17,tag_change,37.402559,-121.893382,06085,CA
way,553223629,2022-12-17,creation,37.402212,-121.892384,06085,CA
node,7578821329,2022-12-18,tag_change,33.319916,-111.809686,04013,AZ
way,841813139,2022-12-18,geometry_change,41.862798,-87.641304,17031,IL
way,897226569,2022-12-25,tag_change,38.949330,-77.559464,51107,VA
way,897226574,2022-12-25,tag_change,38.948090,-77.560545,51107,VA
way,897226575,2022-12-25,tag_change,38.949895,-77.560452,51107,VA
way,28544618,2022-12-27,creation,32.800943,-96.819511,48113,TX
way,156520409,2022-12-27,geometry_change,41.853656,-87.618347,17031,IL
way,697415323,2023-01-02,geometry_change,45.853786,-119.630036,41049,OR
node,10537283366,2023-01-10,creation,41.872881,-87.633440,17031,IL
way,755540694,2023-01-11,creation,42.968713,-83.779602,26049,MI
way,233888384,2023-01-12,creation,35.724992,-78.662363,37183,NC
way,630342220,2023-01-16,deletion,33.376123,-111.818306,04013,AZ
way,109458128,2023-01-18,geometry_change,40.710890,-74.001204,36061,NY
node,7557854384,2023-01-19,geometry_change,33.380415,-111.752668,04013,AZ
node,7557868585,2023-01-19,geometry_change,33.380601,-111.752889,04013,AZ
node,10567817971,2023-01-19,creation,36.003099,-78.938532,37063,NC
node,10567817971,2023-01-19,tag_change,36.003099,-78.938532,37063,NC
node,7821940847,2023-01-21,geometry_change,33.379986,-111.728405,04013,AZ
way,79298926,2023-01-21,creation,38.950586,-77.364548,51059,VA
way,1133944585,2023-01-21,creation,38.810561,-89.948729,17119,IL
way,369728508,2023-01-22,creation,45.526684,-122.875504,41067,OR
way,1134911640,2023-01-24,creation,38.747596,-77.519475,51153,VA
way,1134911641,2023-01-24,creation,38.748374,-77.520705,51153,VA
way,1134911642,2023-01-24,creation,38.752524,-77.513116,51153,VA
way,808979618,2023-01-29,tag_change,33.344131,-111.619552,04013,AZ
way,417682780,2023-01-30,geometry_change,47.619325,-122.348153,53033,WA
way,417682781,2023-01-30,geometry_change,47.618920,-122.348596,53033,WA
way,1073720212,2023-01-31,tag_change,41.175540,-95.806763,19155,IA
way,1073720213,2023-01-31,tag_change,41.175540,-95.805652,19155,IA
way,1073720214,2023-01-31,tag_change,41.175543,-95.804493,19155,IA
way,1073720215,2023-01-31,tag_change,41.175544,-95.803389,19155,IA
way,1073720216,2023-01-31,tag_change,41.175547,-95.802224,19155,IA
way,1073720217,2023-01-31,tag_change,41.175545,-95.801119,19155,IA
way,1073720218,2023-01-31,tag_change,41.175554,-95.799948,19155,IA
way,1073720219,2023-01-31,tag_change,41.172635,-95.804024,19155,IA
way,1073720220,2023-01-31,tag_change,41.172640,-95.802521,19155,IA
way,1073720221,2023-01-31,tag_change,41.172611,-95.801148,19155,IA
way,706725650,2023-02-02,creation,39.043253,-77.539331,51107,VA
relation,14930068,2023-02-03,creation,35.049942,-106.542822,35001,NM
way,706081342,2023-02-03,creation,35.048349,-106.542175,35001,NM
way,152449872,2023-02-07,creation,41.870938,-87.640127,17031,IL
way,841813139,2023-02-07,tag_change,41.862798,-87.641304,17031,IL
way,465032380,2023-02-08,tag_change,32.837967,-96.878393,48113,TX
way,222247139,2023-02-09,creation,45.528609,-73.610651,,
way,1141759683,2023-02-09,creation,45.554212,-122.950500,41067,OR
way,169170979,2023-02-10,creation,34.995446,-106.618034,35001,NM
node,10648552506,2023-02-11,creation,35.929513,-84.310567,47145,TN
way,1143804764,2023-02-11,creation,39.133685,-76.851407,24027,MD
way,714941629,2023-02-13,tag_change,41.121787,-96.143741,31153,NE
way,795853621,2023-02-13,creation,41.121992,-96.133696,31153,NE
way,471691760,2023-02-20,tag_change,45.558285,-122.917092,41067,OR
way,860433344,2023-02-20,tag_change,45.555200,-122.939888,41067,OR
way,918873142,2023-02-20,tag_change,45.559469,-122.938247,41067,OR
way,1080170580,2023-02-20,creation,45.556450,-122.939299,41067,OR
way,289620443,2023-02-21,tag_change,37.723602,-122.397936,06075,CA
way,919948160,2023-02-22,tag_change,42.675665,-87.918405,55101,WI
way,1024051963,2023-02-23,creation,40.268288,-112.015077,49049,UT
way,1024051997,2023-02-23,creation,40.265564,-112.015127,49049,UT
way,1035123473,2023-02-23,creation,40.272334,-112.015055,49049,UT
way,1035123482,2023-02-23,creation,40.268191,-112.017719,49049,UT
way,860433344,2023-02-25,geometry_change,45.555182,-122.939952,41067,OR
node,3406467087,2023-02-28,creation,25.791545,-80.317748,12086,FL
node,3406476814,2023-02-28,creation,25.646562,-80.423435,12086,FL
way,239032142,2023-03-02,geometry_change,43.606971,-96.809195,46099,SD
way,708931343,2023-03-10,creation,36.628579,-87.260020,47125,TN
way,1153935548,2023-03-13,creation,45.568297,-122.919930,41067,OR
node,7683756060,2023-03-15,tag_change,45.883905,-72.527888,,
way,836938516,2023-03-16,creation,33.373852,-86.798562,01073,AL
